,ABQ_DNI,ABQ_TEMP,ABQ_Timestamp,ABQ_WSPD,RSK_DNI,RSK_TEMP,RSK_Timestamp,RSK_WSPD,S1_Gfront,S1_celltemp,S1_dcP,S2_Gfront,S2_celltemp,S2_dcP,S3_Gfront,S3_celltemp,S3_dcP,S4_GPOAeff,S4_Gfront,S4_Grear,S4_celltemp,S4_dcP,S5_Gfront,S5_celltemp,S5_dcP,S6_GPOAeff,S6_Gfront,S6_Grear,S6_celltemp,S6_dcP
6123,0,0,2019-09-13 04:00:00-07:00,0,0,0,9/13/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6124,0,0,2019-09-13 05:00:00-07:00,0,0,0,9/13/2019 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6125,0.298418661,16.12142808,2019-09-13 06:00:00-07:00,7.339285714,0.336958209,13.74636368,9/13/2019 6:00,0.790909091,2.673608476,16.17329729,7.318491755,2.673608476,16.17329729,7.318491755,3.575753208,13.8529245,81.25843316,3.837384196,3.575723125,0.402555494,13.87180378,86.23935562,3.341258822,13.84593635,75.64486077,3.635057626,3.34111481,0.452219718,13.86518994,79.88235347
6126,160.049281,16.22783337,2019-09-13 07:00:00-07:00,6.467150013,5.272001342,13.88500009,9/13/2019 7:00,1.52083333,40.82083376,17.0650307,128.4346707,40.82083376,17.0650307,128.4346707,36.60408854,14.92357455,933.5358925,38.97286005,36.57265609,3.692621486,15.10988701,971.5160494,31.02916437,14.76539621,785.7112292,33.6093749,31.02775777,3.971718667,14.94131681,816.8061262
6127,564.4779999,18.56316655,2019-09-13 08:00:00-07:00,6.151316667,347.0266176,14.76820813,9/13/2019 8:00,1.983526013,267.9319779,24.17065255,879.8718198,267.9319779,24.17065255,879.8718198,435.4010945,26.74512789,11562.11786,441.6305876,432.2743951,14.3941424,28.30794853,11319.28515,179.3281215,19.70112757,4788.407486,190.2548598,179.3241864,16.81642065,20.60114064,4830.722162
6128,856.1351949,22.96050008,2019-09-13 09:00:00-07:00,4.458733328,636.2432666,15.83575754,9/13/2019 9:00,2.686060606,600.4593404,36.98451762,1888.814349,600.4593404,36.98451762,1888.814349,722.2788881,34.79550449,18606.81127,743.2001488,722.1173773,32.43503306,37.78102083,18390.66384,443.1061665,27.4672491,11732.27014,465.3399286,443.0861259,34.2366195,29.57634582,11643.62793
6129,894.4126404,25.30049998,2019-09-13 10:00:00-07:00,2.436750003,681.6309506,16.37374998,9/13/2019 10:00,2.772187499,818.8959215,47.15578478,2453.471353,818.8959215,47.15578478,2453.471353,722.6619709,35.23537097,18578.69898,749.3286328,722.5666462,41.172287,38.3985394,18494.42236,637.272306,33.00668375,16540.69511,667.3166714,637.2443427,46.26512106,35.98798668,16313.77716
6130,778.4264771,27.03383334,2019-09-13 11:00:00-07:00,4.365300018,590.7083437,16.65633312,9/13/2019 11:00,3.112333335,914.9830336,48.53467591,2719.028276,914.9830336,48.53467591,2719.028276,589.6462847,31.70313002,15384.47002,618.8596592,589.5715686,45.05860088,34.51958873,15520.1848,674.6959304,33.87345616,17449.59916,706.4242694,674.6664214,48.85822771,37.04712303,17194.36678
6131,750.2728912,28.34183321,2019-09-13 12:00:00-07:00,4.467983331,664.0944498,16.92993414,9/13/2019 12:00,2.963157883,1001.551026,51.71940193,2924.496946,1001.551026,51.71940193,2924.496946,596.6128332,32.30565974,15525.13731,630.7839574,596.6121699,52.57198077,35.28259298,15771.03344,803.0174702,37.62505766,20417.26003,839.6470673,802.9826211,56.40684043,41.35946503,20053.28756
6132,722.119986,29.10466665,2019-09-13 13:00:00-07:00,4.496349994,613.8884445,17.33118649,9/13/2019 13:00,3.205084745,996.9071471,52.33074434,2902.418454,996.9071471,52.33074434,2902.418454,579.011608,32.01621916,15081.80113,612.213126,579.0099198,51.08185561,34.91559059,15327.91694,786.4467889,37.27724047,20029.08136,822.9471521,786.4126713,56.20689352,40.96843742,19690.64742
6133,708.8055623,29.83833332,2019-09-13 14:00:00-07:00,4.401533329,783.4526083,17.73463847,9/13/2019 14:00,3.160542166,916.7017176,51.32856707,2686.78855,916.7017176,51.32856707,2686.78855,676.1610311,34.93419569,17401.76204,708.0762007,676.0311993,49.30000212,38.12074131,17499.58763,823.1296654,38.67264751,20824.54683,859.720738,823.1173733,56.31286869,42.48671368,20430.4377
6134,662.1534465,29.83316682,2019-09-13 15:00:00-07:00,4.494800011,699.0506369,17.62000022,9/13/2019 15:00,3.215522395,759.4957039,47.5297928,2272.495388,759.4957039,47.5297928,2272.495388,708.3566575,35.57311795,18180.83801,735.2928958,708.2797757,41.5586463,38.72786286,18124.75304,671.7575205,34.64552222,17310.92437,702.6990603,671.7264153,47.65022297,37.79220007,17051.38457
6135,592.2517863,30.03649985,2019-09-13 16:00:00-07:00,4.615299964,636.7530489,17.49149564,9/13/2019 16:00,2.883870966,540.6618509,42.53544269,1654.756905,540.6618509,42.53544269,1654.756905,720.6031937,36.16053259,18445.77723,743.7350355,720.4618976,35.80482744,39.22208524,18294.52841,491.9440269,30.23654215,12886.94971,516.1143919,491.9359912,37.19753949,32.57142263,12774.52231
6136,456.0404826,29.08150002,2019-09-13 17:00:00-07:00,4.721583311,506.5674137,17.16638398,9/13/2019 17:00,3.119491524,283.1449305,35.58197787,882.6967323,283.1449305,35.58197787,882.6967323,614.1953094,32.83220815,15948.87408,630.0226421,614.1920125,24.3548148,35.3449295,15747.90944,269.8258477,24.04863173,7161.446317,285.0106432,269.8203578,23.36966982,25.39002327,7180.580179
6137,426.6721436,27.83516668,2019-09-13 18:00:00-07:00,4.377933343,336.2037375,16.40250014,9/13/2019 18:00,2.803888889,84.49917445,29.81914063,257.8815378,84.49917445,29.81914063,257.8815378,239.1522335,22.63130156,6363.971806,240.8215855,237.057112,5.791497826,23.46893868,6207.814223,80.65104632,18.50308413,2095.643051,86.94186113,80.64597402,9.685980172,18.95363906,2160.531101
6138,0,26.73777771,2019-09-13 19:00:00-07:00,0,0,15.68129033,9/13/2019 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6139,0,0,2019-09-13 20:00:00-07:00,0,0,0,9/13/2019 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6140,0,0,2019-09-13 21:00:00-07:00,0,0,0,9/13/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6141,0,0,2019-09-13 22:00:00-07:00,0,0,0,9/13/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6142,0,0,2019-09-13 23:00:00-07:00,0,0,0,9/13/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6143,0,0,2019-09-14 00:00:00-07:00,0,0,0,9/14/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6144,0,0,2019-09-14 01:00:00-07:00,0,0,0,9/14/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6145,0,0,2019-09-14 02:00:00-07:00,0,0,0,9/14/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6146,0,0,2019-09-14 03:00:00-07:00,0,0,0,9/14/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6147,0,0,2019-09-14 04:00:00-07:00,0,0,0,9/14/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6148,0,0,2019-09-14 05:00:00-07:00,0,0,0,9/14/2019 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6149,0.26283403,17.07333374,2019-09-14 06:00:00-07:00,5.027833303,0.798704734,11.7651162,9/14/2019 6:00,1.309302315,2.63257583,17.1325797,7.155521191,2.63257583,17.1325797,7.155521191,12.21324454,12.11660035,299.4436113,13.10762455,12.21318427,1.37606198,12.18179046,315.4023176,11.4162966,12.09366504,278.9753233,12.41857605,11.41580456,1.54272538,12.15988651,292.2918914
6150,113.9759811,16.71633336,2019-09-14 07:00:00-07:00,3.657900017,159.6490337,11.84999998,9/14/2019 7:00,1.72083333,49.68081668,17.93925379,157.0690506,49.68081668,17.93925379,157.0690506,106.010182,14.8178,2837.205423,107.8545946,105.1697682,4.130502124,15.20357544,2800.490117,42.8561918,13.04977725,1111.722071,46.72510747,42.85440172,5.954931922,13.30284651,1160.243609
6151,360.3605652,17.90016673,2019-09-14 08:00:00-07:00,3.385000002,483.6997112,13.20083333,9/14/2019 8:00,2.499722221,246.9653287,24.08974043,809.313813,246.9653287,24.08974043,809.313813,543.5731695,27.64743451,14432.45862,548.7098603,539.3587811,14.38627575,29.56518486,14029.45995,214.6651044,18.90601034,5790.203357,227.3455479,214.6545096,19.52467427,19.98103309,5818.663624
6152,546.4189473,19.7945,2019-09-14 09:00:00-07:00,2.511700002,552.9930055,14.60224723,9/14/2019 9:00,2.745505619,506.1778441,33.23652561,1617.397999,506.1778441,33.23652561,1617.397999,658.2085576,31.81207864,17182.86684,680.4698199,658.2263631,34.22070284,34.63157698,17060.58425,413.5555515,25.41526575,11036.36847,434.5624065,413.5370238,32.34674268,27.39340046,10958.48403
6153,629.8614563,22.08566672,2019-09-14 10:00:00-07:00,2.517616663,430.0729518,16.06149422,9/14/2019 10:00,2.812931034,737.3407344,41.6587332,2269.778363,737.3407344,41.6587332,2269.778363,563.2305381,30.72222607,14753.17543,593.6527844,563.1430135,46.93810903,33.47267706,14948.72051,516.9112383,29.51654777,13597.5981,544.2820498,516.9006709,42.12519836,32.02468775,13509.01033
6154,669.0298991,23.88533335,2019-09-14 11:00:00-07:00,2.520616666,368.7692424,16.36886228,9/14/2019 11:00,2.538622753,895.1047572,47.64158064,2672.531943,895.1047572,47.64158064,2672.531943,485.5522784,29.24008507,12774.98541,514.7035422,485.5180343,44.90078144,31.68716767,13039.48446,550.1864762,30.9534354,14391.46265,578.6524118,550.1625808,43.8305092,33.59037648,14277.71701
6155,717.8301158,25.22949994,2019-09-14 12:00:00-07:00,2.340850015,631.9658803,16.76728404,9/14/2019 12:00,3.104012343,992.8642598,51.89755232,2897.166201,992.8642598,51.89755232,2897.166201,579.3632606,31.5598196,15122.91068,612.6391588,579.3532442,51.20909942,34.45882019,15367.33553,778.6560912,36.64824423,19889.22582,815.1743411,778.6430305,56.20201636,40.30754606,19560.18334
6156,717.2471965,26.29949996,2019-09-14 13:00:00-07:00,2.619016649,655.8542927,17.16451616,9/14/2019 13:00,2.965102637,997.8880949,52.61091468,2901.1484,997.8880949,52.61091468,2901.1484,559.8392462,31.59066469,14604.56184,591.3612191,559.7612132,48.61539368,34.36838793,14836.30599,778.7750254,37.23228429,19837.94568,814.530362,778.7626567,55.02723895,40.86082131,19499.9415
6157,647.3281512,26.87283344,2019-09-14 14:00:00-07:00,2.969349994,630.1371696,17.29595012,9/14/2019 14:00,2.519937693,883.0945895,49.6223434,2611.738383,883.0945895,49.6223434,2611.738383,554.327944,32.0085817,14430.83089,580.8426188,554.1220312,41.10859631,34.59990991,14556.88607,675.270924,35.21857594,17355.66956,705.0635981,675.2416615,45.8799024,38.30059365,17072.76639
6158,575.0062555,27.52916667,2019-09-14 15:00:00-07:00,3.504366654,699.21899,17.53293768,9/14/2019 15:00,2.731157264,711.9002181,45.23119749,2154.395735,711.9002181,45.23119749,2154.395735,684.473157,35.44655409,17575.00272,708.6969041,684.3968197,37.38474511,38.40909296,17494.03485,645.4621607,34.42558195,16645.17864,674.8782114,645.4522333,45.27073556,37.41289236,16402.28869
6159,697.0190877,27.59183343,2019-09-14 16:00:00-07:00,3.442400018,699.6990993,17.73718321,9/14/2019 16:00,2.725070415,585.4878403,42.210145,1796.324106,585.4878403,42.210145,1796.324106,751.9149344,37.42380054,19135.93592,771.8178465,751.7618334,30.85540471,40.48008276,18882.634,500.6019574,30.84393069,13081.0944,524.4649802,500.5794877,36.74691164,33.19141819,12950.58787
6160,612.2861659,27.3893335,2019-09-14 17:00:00-07:00,3.42468333,391.916279,17.25617969,9/14/2019 17:00,2.485393262,315.6940417,35.28072322,988.8823618,315.6940417,35.28072322,988.8823618,495.3649284,30.43410352,12966.35884,508.5443939,495.3615357,20.28132026,32.43427875,12842.51257,219.1196162,23.08529969,5800.993553,231.6007587,219.1084304,19.21896652,24.16857377,5830.186869
6161,316.5296075,26.97816668,2019-09-14 18:00:00-07:00,3.595183337,179.3452879,16.57111108,9/14/2019 18:00,1.992499996,63.47598406,28.54713175,192.3037985,63.47598406,28.54713175,192.3037985,159.627923,20.95948952,4218.451102,162.3569821,158.4278274,6.044853381,21.54634286,4165.925442,67.64117895,18.43065474,1744.262166,73.09084079,67.63733339,8.390011381,18.81089079,1804.735461
6162,0,26.37571444,2019-09-14 19:00:00-07:00,0,0,15.69523811,9/14/2019 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6163,0,0,2019-09-14 20:00:00-07:00,0,0,0,9/14/2019 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6164,0,0,2019-09-14 21:00:00-07:00,0,0,0,9/14/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6165,0,0,2019-09-14 22:00:00-07:00,0,0,0,9/14/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6166,0,0,2019-09-14 23:00:00-07:00,0,0,0,9/14/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6167,0,0,2019-09-15 00:00:00-07:00,0,0,0,9/15/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6168,0,0,2019-09-15 01:00:00-07:00,0,0,0,9/15/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6169,0,0,2019-09-15 02:00:00-07:00,0,0,0,9/15/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6170,0,0,2019-09-15 03:00:00-07:00,0,0,0,9/15/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6171,0,0,2019-09-15 04:00:00-07:00,0,0,0,9/15/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6172,0,0,2019-09-15 05:00:00-07:00,0,0,0,9/15/2019 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6173,0.236094115,15.50714288,2019-09-15 06:00:00-07:00,3.082857098,0.794525984,15.01428577,9/15/2019 6:00,3.792857153,3.097513794,15.58634068,8.582352139,3.097513794,15.58634068,8.582352139,4.398725325,15.12160526,100.3302831,4.720491991,4.398691965,0.495076964,15.14570477,106.4687631,4.111032517,15.11458617,93.41744535,4.472538615,4.110855326,0.556435829,15.13880172,98.64252067
6174,274.2926085,16.359,2019-09-15 07:00:00-07:00,2.506750005,0.872564404,15.32833334,9/15/2019 7:00,3.683333323,51.83798494,17.73605954,164.3815283,51.83798494,17.73605954,164.3815283,21.77409649,15.86341769,538.5884419,23.39538697,21.78506323,2.477421138,15.9834565,567.7595536,20.49340714,15.83194558,505.4393001,22.190925,20.4925159,2.61293708,15.94972887,526.8315519
6175,635.6907435,18.98116665,2019-09-15 08:00:00-07:00,1.156566659,0.580784173,15.59555582,9/15/2019 8:00,3.60666667,292.667124,27.49073632,948.9616674,292.667124,27.49073632,948.9616674,44.38364875,16.69177707,1132.074825,51.27537363,44.64453274,10.20129367,17.0372325,1282.225614,49.10602529,16.80841393,1257.802372,53.162977,49.10390566,6.244725146,17.09030503,1305.203611
6176,796.9590769,20.2361667,2019-09-15 09:00:00-07:00,1.630350002,0.648149382,16.06500032,9/15/2019 9:00,3.610277778,575.7594054,36.45279097,1815.037963,575.7594054,36.45279097,1815.037963,59.05667136,17.52328007,1520.290984,73.00325442,59.05181872,21.46374723,18.11719257,1843.917186,74.19944535,17.89719888,1926.56724,80.2915043,74.19627654,9.377273465,18.32207234,1994.366642
6177,876.7149719,21.5473333,2019-09-15 10:00:00-07:00,1.680400011,0.728599612,16.28777781,9/15/2019 10:00,4.470000001,803.4384791,44.10092635,2443.37295,803.4384791,44.10092635,2443.37295,65.96541569,17.82729776,1704.228665,78.71462342,65.95415827,19.63148484,18.40211619,1991.795394,78.9484347,18.13029921,2053.222349,85.47128528,78.94503707,10.04038186,18.58360559,2125.942047
6178,916.1462779,23.33533341,2019-09-15 11:00:00-07:00,1.877816675,15.44839546,15.70694008,9/15/2019 11:00,4.015141949,967.269976,50.13147818,2848.924966,967.269976,50.13147818,2848.924966,167.296548,19.72943289,4454.90155,184.4965969,167.2102555,26.59437133,20.7832313,4769.376004,179.1907981,20.01541928,4777.570934,192.7845803,179.1839551,20.92403863,21.0112692,4888.768977
6179,932.3334361,24.85749992,2019-09-15 12:00:00-07:00,2.517866663,1.960690046,15.3838889,9/15/2019 12:00,2.915555552,1050.99642,52.75624431,3049.238847,1050.99642,52.75624431,3049.238847,221.3750184,21.10712868,5917.114193,237.4851529,221.370242,24.79217052,22.31106706,6148.388506,223.14294,21.15283501,5964.735568,240.1343974,223.1332411,26.15562506,22.38834258,6095.775711
6180,933.1177775,25.91200005,2019-09-15 13:00:00-07:00,2.300666666,99.58497613,16.4434402,9/15/2019 13:00,3.24897959,1052.039652,54.24525006,3029.482655,1052.039652,54.24525006,3029.482655,338.7703314,25.01051647,9012.330564,361.2489266,338.7700828,34.58283653,26.79528219,9281.472103,386.3605821,26.21401415,10256.71562,410.6510007,386.3495562,37.38683771,28.21093336,10311.50114
6181,904.8365692,27.46533337,2019-09-15 14:00:00-07:00,2.117183339,115.3227789,16.63181816,9/15/2019 14:00,3.575852269,966.7057841,53.82096088,2795.47537,966.7057841,53.82096088,2795.47537,320.5094113,24.56409568,8530.809927,344.5474504,320.3931549,37.16045462,26.3350912,8859.844359,358.8160285,25.51214497,9538.324383,381.2442921,358.8004134,34.52904416,27.36856126,9592.429947
6182,858.4170868,28.54900001,2019-09-15 15:00:00-07:00,2.180083338,0.970868701,16.46777765,9/15/2019 15:00,3.741666671,805.9420696,50.42963915,2376.43456,805.9420696,50.42963915,2376.43456,122.8188677,19.47440466,3234.451949,142.003099,122.6385353,29.79163649,20.43190118,3643.552494,139.6418448,19.88623404,3689.542462,150.6917535,139.6357714,17.00920323,20.67445152,3795.208349
6183,786.2536387,28.91066678,2019-09-15 16:00:00-07:00,1.774833331,0.510145842,16.1866666,9/15/2019 16:00,4.381944437,585.7852852,45.25079439,1770.957948,585.7852852,45.25079439,1770.957948,75.051236,17.94834811,1949.192094,92.03078223,75.04361783,26.13409908,18.67020367,2340.591599,92.43128042,18.35631078,2417.98289,99.92472177,92.42740493,11.5343336,18.88322904,2497.526239
6184,623.7800903,29.68916661,2019-09-15 17:00:00-07:00,2.284149997,0.434562579,15.2894445,9/15/2019 17:00,4.089444445,311.5260622,38.08834409,962.2790936,311.5260622,38.08834409,962.2790936,33.22437115,16.08440872,838.2991738,41.40276337,33.22142351,12.5866767,16.42414205,1028.671099,42.74735884,16.3122666,1090.507334,46.28697956,42.74549877,5.448431989,16.55800046,1132.3719
6185,214.5994524,29.2083333,2019-09-15 18:00:00-07:00,2.312083334,2.934529119,14.80444442,9/15/2019 18:00,3.980277783,50.69984256,30.5727294,150.2222004,50.69984256,30.5727294,150.2222004,35.82579762,15.66781697,909.2306143,38.39773238,35.820068,3.965637506,15.86288179,953.3004528,32.34618791,15.58396121,817.2123951,35.0169194,32.34475719,4.111018791,15.76968934,849.3290483
6186,0,28.5999999,2019-09-15 19:00:00-07:00,0,0,14.51090913,9/15/2019 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6187,0,0,2019-09-15 20:00:00-07:00,0,0,0,9/15/2019 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6188,0,0,2019-09-15 21:00:00-07:00,0,0,0,9/15/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6189,0,0,2019-09-15 22:00:00-07:00,0,0,0,9/15/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6190,0,0,2019-09-15 23:00:00-07:00,0,0,0,9/15/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6191,0,0,2019-09-16 00:00:00-07:00,0,0,0,9/16/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6192,0,0,2019-09-16 01:00:00-07:00,0,0,0,9/16/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6193,0,0,2019-09-16 02:00:00-07:00,0,0,0,9/16/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6194,0,0,2019-09-16 03:00:00-07:00,0,0,0,9/16/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6195,0,0,2019-09-16 04:00:00-07:00,0,0,0,9/16/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6196,0,0,2019-09-16 05:00:00-07:00,0,0,0,9/16/2019 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6197,0.304686649,16.62285696,2019-09-16 06:00:00-07:00,3.094857182,2.060096583,12.85072446,9/16/2019 6:00,3.024637665,2.636700842,16.69021907,7.187817531,2.636700842,16.69021907,7.187817531,10.01455032,13.10776731,241.6818599,10.74729324,10.01451373,1.127353092,13.16239464,254.9792026,9.361806453,13.09101338,225.1559748,10.18418653,9.361402952,1.26582089,13.14606461,236.3226924
6198,311.2399642,16.92833335,2019-09-16 07:00:00-07:00,2.47076666,4.295935476,12.95611103,9/16/2019 7:00,3.054444445,55.62312867,18.40948616,176.3662092,55.62312867,18.40948616,176.3662092,33.61648832,13.81724188,858.7439155,35.77347674,33.58469289,3.367359776,13.99189213,892.9583765,28.52369535,13.68678325,723.3900322,30.8929769,28.52246038,3.646948488,13.8505827,751.7529811
6199,645.0497223,19.29783325,2019-09-16 08:00:00-07:00,1.867933339,247.40774,13.42339827,9/16/2019 8:00,3.240111426,305.9802722,27.77996679,992.0422825,305.9802722,27.77996679,992.0422825,350.6674291,22.29653741,9453.661818,359.1542325,348.4617273,16.45000805,23.72007045,9341.562676,167.6589096,17.66576785,4508.161578,178.6100776,167.6544828,16.85476127,18.54401011,4564.19878
6200,774.1608307,20.72716659,2019-09-16 09:00:00-07:00,1.634366667,542.4415525,14.15244962,9/16/2019 9:00,3.419596545,574.1632884,36.89448306,1806.231783,574.1632884,36.89448306,1806.231783,639.3751197,30.14024732,16815.52033,660.6015947,639.3940966,32.62692014,32.91155625,16678.38607,400.4574994,24.16602896,10739.76245,420.6228529,400.4384886,31.05286815,26.09687877,10656.68666
6201,854.7399292,23.2761665,2019-09-16 10:00:00-07:00,1.370766667,665.4682686,14.47184739,9/16/2019 10:00,3.560997059,810.0557616,46.49266436,2435.058719,810.0557616,46.49266436,2435.058719,693.1333863,31.64298911,18114.25337,718.4631969,693.1450208,38.9510402,34.72143358,18004.89034,613.1917481,29.6625778,16155.94832,642.3601859,613.181494,44.89029533,32.57650189,15922.53972
6202,880.6365641,25.97133334,2019-09-16 11:00:00-07:00,2.040283341,566.9974565,14.74999998,9/16/2019 11:00,3.669811317,958.7005932,52.24325967,2794.794368,958.7005932,52.24325967,2794.794368,583.5711787,29.10365933,15406.45705,613.599035,583.4886638,46.32364802,31.94447248,15549.61112,673.4127275,31.31342402,17622.66214,705.370703,673.4010541,49.18407516,34.51612813,17347.41256
6203,856.1119954,30.46233327,2019-09-16 12:00:00-07:00,3.484783314,568.7201015,15.16819787,9/16/2019 12:00,3.418727914,1056.828196,56.77526996,3004.110486,1056.828196,56.77526996,3004.110486,559.5828283,29.16156375,14761.48137,592.4094445,559.5820908,50.50362116,31.991628,15007.24749,749.6119739,33.9135812,19391.64103,784.7047734,749.5795846,54.03875193,37.45249136,19058.62424
6204,802.0030843,32.28283332,2019-09-16 13:00:00-07:00,3.829466683,486.7431553,15.45937501,9/16/2019 13:00,3.577499988,1074.876179,58.44444862,3027.892251,1074.876179,58.44444862,3027.892251,532.4299972,28.63503763,14068.99872,563.8995326,532.4298089,48.41495953,31.33873404,14318.19815,713.1023667,33.10600696,18513.63174,747.6274668,713.0715785,53.16290502,36.51249578,18233.71107
6205,532.3598429,32.34566676,2019-09-16 14:00:00-07:00,3.373316669,663.3202289,15.61355426,9/16/2019 14:00,3.465060243,853.5303796,53.7537976,2473.934765,853.5303796,53.7537976,2473.934765,627.1834224,31.24951479,16408.73004,658.8173297,626.9352342,49.04937774,34.2768686,16541.36976,759.5230333,34.54879991,19590.70134,794.75313,759.5104623,54.2194888,38.12772749,19247.234
6206,220.880348,32.28166656,2019-09-16 15:00:00-07:00,2.979650005,684.0795822,15.79737603,9/16/2019 15:00,3.191836736,458.4770477,44.08449274,1388.895649,458.4770477,44.08449274,1388.895649,684.5423027,33.17412124,17763.17079,710.0670372,684.4594249,39.39632669,36.20678593,17687.47635,645.790137,32.19041796,16826.92213,675.5522956,645.7618364,45.83147571,35.21473099,16567.55302
6207,351.9162874,32.00833346,2019-09-16 16:00:00-07:00,4.827499978,670.68641,15.9382021,9/16/2019 16:00,3.210955054,432.3495549,41.86599613,1322.439494,432.3495549,41.86599613,1322.439494,732.0849467,34.49831172,18886.21811,752.8349206,731.9320998,32.15818573,37.55489025,18645.24602,486.7522195,28.27853854,12863.74557,510.2359341,486.7441147,36.1412606,30.58897184,12729.64711
6208,378.5904071,31.56266673,2019-09-16 17:00:00-07:00,5.068366683,468.4769634,15.73854743,9/16/2019 17:00,3.024022347,254.1504902,37.26726135,782.9766426,254.1504902,37.26726135,782.9766426,557.0138845,30.03597179,14634.15474,564.7319201,554.3742014,15.93495193,32.11624024,14294.38356,230.9361101,21.66621217,6165.622553,243.9054147,230.9317596,19.95946951,22.8120062,6183.565112
6209,154.365681,29.83900003,2019-09-16 18:00:00-07:00,6.400766691,219.3690909,14.96944448,9/16/2019 18:00,2.514166667,51.51008493,30.89992547,152.4793037,51.51008493,30.89992547,152.4793037,156.7459347,19.13129622,4175.271225,158.5491678,155.4109485,4.828029583,19.6942602,4096.367694,60.05060427,16.56388271,1554.540292,64.95216242,60.0486614,7.543847723,16.90503962,1609.383776
6210,0,28.72000027,2019-09-16 19:00:00-07:00,0,0,14.35384608,9/16/2019 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6211,0,0,2019-09-16 20:00:00-07:00,0,0,0,9/16/2019 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6212,0,0,2019-09-16 21:00:00-07:00,0,0,0,9/16/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6213,0,0,2019-09-16 22:00:00-07:00,0,0,0,9/16/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
