PVSYST v6.88
;File;File date;Description
Project;PVPMC_Challenge_1and2.PRJ;10/10/21 17h50;PVPMC_Challenge_1and2;
Geographical Site;ABQ_SAM_CSV_2019.SIT;10/10/21 17h50;ABQ;United States;North_America;;
Meteo data;ABQ_SAM_CSV_2019.MET;10/10/21 17h37;ABQ;;2019;
Simulation variant;PVPMC_Challenge_1and2.VC0;10/10/21 17h53;S1;
Simulation date;;10/10/21 17h54

Simulation:;Hourly values; from 01/01/19; to 31/12/19 

date;GlobInc;GlobEff;EArray;HSol;AzSol;DiffHor;TArray
    ;W/m²;W/m²;W;°;°;W/m²;°C

30/04/19 11:00;654;628.52;7582.2;68.306;-22.56;84.703;50.963
30/04/19 12:00;650.43;625.27;7515.1;68.833;17.842;137.9;51.99
30/04/19 13:00;593.92;569.65;6838.5;61.92;49.054;216.6;51.393
30/04/19 14:00;407.91;390.88;4713.3;51.432;67.555;316.8;45.297
30/04/19 15:00;327.09;312.93;3762.3;39.651;79.737;289.6;42.685
30/04/19 16:00;363.24;342.15;4110.5;27.439;89.173;222.6;44.337
30/04/19 17:00;103.05;98.57;1116.3;15.192;97.54;104.3;34.534
30/04/19 18:00;38.293;35.863;358.15;4.5572;104.81;29.401;31.096
30/04/19 19:00;0;0;0;0;0;0;0
30/04/19 20:00;0;0;0;0;0;0;0
30/04/19 21:00;0;0;0;0;0;0;0
30/04/19 22:00;0;0;0;0;0;0;0
30/04/19 23:00;0;0;0;0;0;0;0
01/05/19 00:00;0;0;0;0;0;0;0
01/05/19 01:00;0;0;0;0;0;0;0
01/05/19 02:00;0;0;0;0;0;0;0
01/05/19 03:00;0;0;0;0;0;0;0
01/05/19 04:00;0;0;0;0;0;0;0
01/05/19 05:00;92.601;80.991;939.51;3.881;-105.66;26.699;21.771
01/05/19 06:00;243.69;218.43;2688.4;13.876;-98.805;52.898;29.28
01/05/19 07:00;369.97;342.18;4224.7;26.104;-90.522;81.602;36.304
01/05/19 08:00;473.7;446.76;5494.3;38.342;-81.323;129.8;41.348
01/05/19 09:00;554.96;528.72;6450.4;50.226;-69.666;133.2;45.825
01/05/19 10:00;627.84;601.69;7268.7;60.994;-52.28;69.205;50.126
01/05/19 11:00;657.14;631.93;7593.5;68.609;-22.759;64.198;52.158
01/05/19 12:00;656.88;631.81;7565.8;69.125;18.148;64.697;53.16
01/05/19 13:00;628.67;602.83;7206.4;62.139;49.528;65.295;53.198
01/05/19 14:00;571.47;544.31;6511;51.601;67.976;65.704;51.924
01/05/19 15:00;489.63;460.98;5525.4;39.797;80.095;60.797;49.305
01/05/19 16:00;385.48;355.84;4269.5;27.579;89.487;47.902;45.327
01/05/19 17:00;259.32;231.5;2749;15.336;97.826;33.899;40.878
01/05/19 18:00;154.99;129.91;1499.4;4.7111;105.08;12.796;36.439
01/05/19 19:00;0;0;0;0;0;0;0
01/05/19 20:00;0;0;0;0;0;0;0
01/05/19 21:00;0;0;0;0;0;0;0
01/05/19 22:00;0;0;0;0;0;0;0
01/05/19 23:00;0;0;0;0;0;0;0
02/05/19 00:00;0;0;0;0;0;0;0
02/05/19 01:00;0;0;0;0;0;0;0
02/05/19 02:00;0;0;0;0;0;0;0
02/05/19 03:00;0;0;0;0;0;0;0
02/05/19 04:00;0;0;0;0;0;0;0
02/05/19 05:00;106.24;90.803;1073.5;4.0802;-105.9;16.596;19.743
02/05/19 06:00;256.03;228.7;2840.6;14.066;-99.054;40.701;27.422
02/05/19 07:00;383.09;353.24;4396;26.29;-90.795;50.395;34.397
02/05/19 08:00;490.3;461.12;5698.7;38.531;-81.631;55.302;40.289
02/05/19 09:00;575.53;547.93;6706.3;50.433;-70.022;57.097;45.267
02/05/19 10:00;634.82;608.76;7389.3;61.239;-52.665;59.002;48.834
02/05/19 11:00;663.66;638.61;7708.9;68.907;-22.966;62.902;50.921
02/05/19 12:00;662.74;637.84;7666;69.412;18.453;64.996;52.184
02/05/19 13:00;632.67;607.06;7280.9;62.354;49.998;65.295;52.319
02/05/19 14:00;577.02;549.98;6597.3;51.768;68.392;62.104;51.23
02/05/19 15:00;501.49;472.66;5672;39.942;80.448;64.497;49.293
02/05/19 16:00;392.35;363.55;4362.5;27.718;89.797;67.499;45.621
02/05/19 17:00;289.17;263.56;3147.3;15.479;98.108;95.803;41.685
02/05/19 18:00;164.7;139.34;1620.1;4.6671;105.48;17.503;36.053
02/05/19 19:00;0;0;0;0;0;0;0
02/05/19 20:00;0;0;0;0;0;0;0
02/05/19 21:00;0;0;0;0;0;0;0
02/05/19 22:00;0;0;0;0;0;0;0
02/05/19 23:00;0;0;0;0;0;0;0
03/05/19 00:00;0;0;0;0;0;0;0
03/05/19 01:00;0;0;0;0;0;0;0
03/05/19 02:00;0;0;0;0;0;0;0
03/05/19 03:00;0;0;0;0;0;0;0
03/05/19 04:00;0;0;0;0;0;0;0
03/05/19 05:00;103.71;89.004;1053.5;4.0784;-106.27;16.296;18.765
03/05/19 06:00;256.04;229.42;2855.6;14.252;-99.301;41.898;26.834
03/05/19 07:00;383.72;354.47;4414.3;26.47;-91.067;52.499;34.25
03/05/19 08:00;492.34;463.56;5743.3;38.716;-81.939;57.197;39.598
03/05/19 09:00;577.31;550.11;6750.9;50.634;-70.378;61.196;44.516
03/05/19 10:00;637.99;612.22;7459.9;61.478;-53.052;63.999;47.753
03/05/19 11:00;667.11;642.31;7775;69.2;-23.18;68.098;50.163
03/05/19 12:00;668.12;643.4;7752.7;69.696;18.757;69.404;51.517
03/05/19 13:00;637.99;612.57;7361.4;62.566;50.466;69.504;51.832
03/05/19 14:00;584.51;557.64;6684.9;51.933;68.803;73.902;51.566
03/05/19 15:00;502.03;473.73;5693.9;40.086;80.796;70.202;48.867
03/05/19 16:00;389.91;363.48;4365.2;27.856;90.102;110.6;45.386
03/05/19 17:00;252.17;230.73;2744.5;15.621;98.386;91.704;40.337
03/05/19 18:00;150.52;130.27;1505.6;4.8201;105.75;29.501;36.122
03/05/19 19:00;0;0;0;0;0;0;0
03/05/19 20:00;0;0;0;0;0;0;0
03/05/19 21:00;0;0;0;0;0;0;0
03/05/19 22:00;0;0;0;0;0;0;0
03/05/19 23:00;0;0;0;0;0;0;0
04/05/19 00:00;0;0;0;0;0;0;0
04/05/19 01:00;0;0;0;0;0;0;0
04/05/19 02:00;0;0;0;0;0;0;0
04/05/19 03:00;0;0;0;0;0;0;0
04/05/19 04:00;0;0;0;0;0;0;0
04/05/19 05:00;115.66;99.777;1182.5;4.269;-106.5;18.899;21.804
04/05/19 06:00;262.29;235.35;2920.8;14.433;-99.546;40.302;28.228
04/05/19 07:00;391.08;361.68;4513.1;26.646;-91.336;50.704;33.938
04/05/19 08:00;499.01;470.4;5837.1;38.895;-82.245;61.296;39.314
04/05/19 09:00;588.53;561.28;6896.1;50.83;-70.734;67.898;44.381
04/05/19 10:00;643;617.44;7513;61.711;-53.444;70.501;48.252
04/05/19 11:00;675.02;650.3;7858;69.488;-23.403;68.896;50.787
04/05/19 12:00;676.64;651.96;7847.6;69.976;19.058;71;51.948
04/05/19 13:00;649.34;623.85;7500.4;62.775;50.93;68.297;51.877
04/05/19 14:00;592.62;565.71;6814.1;52.095;69.21;66.003;50.333
04/05/19 15:00;508.65;480.28;5804.2;40.228;81.139;63.799;47.448
04/05/19 16:00;399.13;370.21;4486.4;27.993;90.402;54.504;43.039
04/05/19 17:00;269.21;242.64;2924.5;15.763;98.659;41.599;37.482
04/05/19 18:00;146.1;124.9;1458.5;4.7758;106.14;16.795;32.161
04/05/19 19:00;0;0;0;0;0;0;0
04/05/19 20:00;0;0;0;0;0;0;0
04/05/19 21:00;0;0;0;0;0;0;0
04/05/19 22:00;0;0;0;0;0;0;0
04/05/19 23:00;0;0;0;0;0;0;0
05/05/19 00:00;0;0;0;0;0;0;0
05/05/19 01:00;0;0;0;0;0;0;0
05/05/19 02:00;0;0;0;0;0;0;0
05/05/19 03:00;0;0;0;0;0;0;0
05/05/19 04:00;0;0;0;0;0;0;0
05/05/19 05:00;92.999;81.466;959.73;4.2591;-106.87;19.398;17.338
05/05/19 06:00;256.33;231.38;2915.4;14.609;-99.789;48.799;23.232
05/05/19 07:00;382.82;355.18;4491.9;26.817;-91.604;64.797;29.521
05/05/19 08:00;492.25;464.68;5827.6;39.07;-82.549;70.501;35.914
05/05/19 09:00;578.33;552;6844.3;51.021;-71.089;72.097;41.44
05/05/19 10:00;636.75;611.81;7528.6;61.938;-53.838;73.902;44.8
05/05/19 11:00;667.07;643;7859;69.771;-23.634;75.298;47.299
05/05/19 12:00;666.24;642.29;7808.1;70.251;19.358;77.303;48.901
05/05/19 13:00;641.65;616.83;7522.6;62.981;51.39;75.199;47.569
05/05/19 14:00;586.15;559.97;6832.4;52.256;69.611;72.197;46.434
05/05/19 15:00;501.89;474.46;5793.3;40.369;81.478;71;44.264
05/05/19 16:00;394.72;366.83;4481;28.129;90.697;59.6;40.551
05/05/19 17:00;265.8;240.33;2907.9;15.903;98.927;44.202;36.18
05/05/19 18:00;138.89;119.58;1394.2;4.9276;106.39;17.603;31.514
05/05/19 19:00;0;0;0;0;0;0;0
05/05/19 20:00;0;0;0;0;0;0;0
05/05/19 21:00;0;0;0;0;0;0;0
05/05/19 22:00;0;0;0;0;0;0;0
05/05/19 23:00;0;0;0;0;0;0;0
06/05/19 00:00;0;0;0;0;0;0;0
06/05/19 01:00;0;0;0;0;0;0;0
06/05/19 02:00;0;0;0;0;0;0;0
06/05/19 03:00;0;0;0;0;0;0;0
06/05/19 04:00;0;0;0;0;0;0;0
06/05/19 05:00;110.27;95.793;1145.1;4.4408;-107.09;17.304;18.03
06/05/19 06:00;265.17;239.18;3006.5;14.781;-100.03;42.396;24.612
06/05/19 07:00;395.9;367.3;4614.6;26.984;-91.869;54.903;32.084
06/05/19 08:00;501.59;473.69;5857.9;39.239;-82.852;59.9;40.438
06/05/19 09:00;586.21;559.84;6867.2;51.205;-71.443;63.999;44.845
06/05/19 10:00;648.19;623.17;7593.8;62.16;-54.235;67.898;47.905
06/05/19 11:00;676.25;652.2;7882.2;70.048;-23.873;76.096;50.766
06/05/19 12:00;681.59;657.47;7917.2;70.523;19.655;62.303;51.899
06/05/19 13:00;642.51;618.01;7418.7;63.183;51.847;80.195;52.239
06/05/19 14:00;606.47;579.73;6970.1;52.414;70.007;69.604;51.139
06/05/19 15:00;513.99;486.06;5860;40.508;81.81;59.002;48.3
06/05/19 16:00;407.21;378.72;4564.5;28.264;90.987;57.396;44.969
06/05/19 17:00;269.1;244.09;2913.8;16.043;99.19;48.6;40.375
06/05/19 18:00;97.716;86.719;971.57;5.0787;106.64;22.799;33.837
06/05/19 19:00;0;0;0;0;0;0;0
06/05/19 20:00;0;0;0;0;0;0;0
06/05/19 21:00;0;0;0;0;0;0;0
06/05/19 22:00;0;0;0;0;0;0;0
06/05/19 23:00;0;0;0;0;0;0;0
07/05/19 00:00;0;0;0;0;0;0;0
07/05/19 01:00;0;0;0;0;0;0;0
07/05/19 02:00;0;0;0;0;0;0;0
07/05/19 03:00;0;0;0;0;0;0;0
07/05/19 04:00;0;0;0;0;0;0;0
07/05/19 05:00;34.995;32.875;334.82;4.4225;-107.46;29.302;20.477
07/05/19 06:00;226.31;206.46;2541;14.948;-100.27;59.401;28.17
07/05/19 07:00;410.28;380.83;4731.7;27.145;-92.132;49.398;36.024
07/05/19 08:00;517.16;488.64;6030.6;39.403;-83.152;52.2;41.434
07/05/19 09:00;602.23;575.48;7018.5;51.384;-71.797;56.399;46.856
07/05/19 10:00;660.57;635.44;7666.4;62.375;-54.635;80.295;51.037
07/05/19 11:00;692.84;668.58;7998.9;70.32;-24.12;65.904;53.932
07/05/19 12:00;687.27;663.26;7911.4;70.79;19.949;77.901;54.732
07/05/19 13:00;602.9;580.2;6944.7;63.382;52.299;253.7;52.437
07/05/19 14:00;436.02;418.92;5052.7;52.57;70.398;389;46.21
07/05/19 15:00;537.28;512.08;6147.4;40.646;82.138;289.4;50.178
07/05/19 16:00;262.23;250.93;3002.1;28.398;91.272;249.4;40.244
07/05/19 17:00;220.52;206.12;2453.2;16.183;99.448;130.2;37.963
07/05/19 18:00;143.83;127.65;1484.6;5.0332;107.02;37.799;33.857
07/05/19 19:00;0;0;0;0;0;0;0
07/05/19 20:00;0;0;0;0;0;0;0
07/05/19 21:00;0;0;0;0;0;0;0
07/05/19 22:00;0;0;0;0;0;0;0
07/05/19 23:00;0;0;0;0;0;0;0
08/05/19 00:00;0;0;0;0;0;0;0
08/05/19 01:00;0;0;0;0;0;0;0
08/05/19 02:00;0;0;0;0;0;0;0
08/05/19 03:00;0;0;0;0;0;0;0
08/05/19 04:00;0;0;0;0;0;0;0
08/05/19 05:00;51.713;48.64;539.56;4.5951;-107.68;39.903;15.4
08/05/19 06:00;178.89;168.36;2101.5;15.11;-100.5;127.4;19.489
08/05/19 07:00;355.1;334.12;4256;27.301;-92.393;157.2;26.311
08/05/19 08:00;513.5;487.15;6162.7;39.562;-83.45;142.6;33.801
08/05/19 09:00;586.09;561.27;7023.3;51.558;-72.149;201.5;38.808
08/05/19 10:00;667.64;642.56;7949.2;62.584;-55.036;223.6;43.641
08/05/19 11:00;643.27;620.38;7659.9;70.586;-24.375;305;43.907
08/05/19 12:00;638.87;616.31;7590.8;71.053;20.24;264;44.6
08/05/19 13:00;586;564.17;6954.1;63.578;52.746;234.2;43.462
08/05/19 14:00;606.92;581.33;7135.3;52.724;70.783;155;45.052
08/05/19 15:00;527.49;500.02;6146.6;40.782;82.46;83.098;42.908
08/05/19 16:00;409.48;382.17;4707.4;28.531;91.552;70.8;38.69
08/05/19 17:00;252.62;231.66;2830.5;16.321;99.701;69.105;32.611
08/05/19 18:00;139.87;123.56;1467.9;5.1828;107.26;28.204;26.915
08/05/19 19:00;0;0;0;0;0;0;0
08/05/19 20:00;0;0;0;0;0;0;0
08/05/19 21:00;0;0;0;0;0;0;0
08/05/19 22:00;0;0;0;0;0;0;0
08/05/19 23:00;0;0;0;0;0;0;0
09/05/19 00:00;0;0;0;0;0;0;0
09/05/19 01:00;0;0;0;0;0;0;0
09/05/19 02:00;0;0;0;0;0;0;0
09/05/19 03:00;0;0;0;0;0;0;0
09/05/19 04:00;0;0;0;0;0;0;0
09/05/19 05:00;107;94.952;1137.8;4.5683;-108.03;23.397;17.027
09/05/19 06:00;272.62;248.25;3125.5;15.268;-100.74;55.402;24.822
09/05/19 07:00;405.07;377.61;4763.5;27.453;-92.651;67.2;31.238
09/05/19 08:00;515.15;487.95;6124.1;39.715;-83.746;73.005;36.282
09/05/19 09:00;603.1;577.19;7161.8;51.726;-72.499;78.5;41.69
09/05/19 10:00;664.16;639.58;7859.9;62.787;-55.44;79.896;45.616
09/05/19 11:00;695.1;671.38;8173.5;70.847;-24.639;80.604;48.864
09/05/19 12:00;694.31;670.71;8102.3;71.312;20.528;80.704;51.14
09/05/19 13:00;668.18;643.73;7774;63.77;53.188;82.798;50.868
09/05/19 14:00;614.26;588.4;7114.1;52.876;71.162;95.195;49.653
09/05/19 15:00;537.43;509.88;6168.1;40.917;82.776;88.104;47.896
09/05/19 16:00;347.4;326.75;3958.1;28.663;91.827;128.8;41.206
09/05/19 17:00;119.81;113.36;1308.7;16.458;99.949;92.901;32.922
09/05/19 18:00;27.89;26.175;246.33;5.1363;107.63;21.004;29.134
09/05/19 19:00;0;0;0;0;0;0;0
09/05/19 20:00;0;0;0;0;0;0;0
09/05/19 21:00;0;0;0;0;0;0;0
09/05/19 22:00;0;0;0;0;0;0;0
09/05/19 23:00;0;0;0;0;0;0;0
10/05/19 00:00;0;0;0;0;0;0;0
10/05/19 01:00;0;0;0;0;0;0;0
10/05/19 02:00;0;0;0;0;0;0;0
10/05/19 03:00;0;0;0;0;0;0;0
10/05/19 04:00;0;0;0;0;0;0.2992;0
10/05/19 05:00;68.456;62.818;721.27;4.7316;-108.25;32.503;15.808
10/05/19 06:00;244.02;224.87;2836.9;15.42;-100.97;85.302;22.292
10/05/19 07:00;397.01;372.64;4728.1;27.599;-92.906;127.5;29.229
10/05/19 08:00;493.87;469.3;5904.8;39.863;-84.04;145.4;35.019
10/05/19 09:00;601.12;576.04;7142.6;51.887;-72.848;164.3;41.88
10/05/19 10:00;656.28;632.22;7760.1;62.984;-55.845;163.7;45.871
10/05/19 11:00;702.11;678.31;8259.8;71.101;-24.91;125.5;48.878
10/05/19 12:00;684.11;660.97;8033.9;71.566;20.812;130.7;49.199
10/05/19 13:00;641.65;618.03;7498.5;63.959;53.625;372.9;49.117
10/05/19 14:00;488.3;469.29;5721.7;53.025;71.534;414.9;44.559
10/05/19 15:00;269.22;259.03;3142.8;41.051;83.087;305;36.754
10/05/19 16:00;256.84;245.89;2979.9;28.793;92.096;243.1;36.152
10/05/19 17:00;114.85;110.37;1282.1;16.595;100.19;124.5;30.455
10/05/19 18:00;30.553;28.853;280.16;5.2841;107.86;27.496;26.513
10/05/19 19:00;0;0;0;0;0;0;0
10/05/19 20:00;0;0;0;0;0;0;0
10/05/19 21:00;0;0;0;0;0;0;0
10/05/19 22:00;0;0;0;0;0;0;0
10/05/19 23:00;0;0;0;0;0;0;0
11/05/19 00:00;0;0;0;0;0;0;0
11/05/19 01:00;0;0;0;0;0;0;0
11/05/19 02:00;0;0;0;0;0;0;0
11/05/19 03:00;0;0;0;0;0;0;0
11/05/19 04:00;0;0;0;0;0;0;0
11/05/19 05:00;0;0;0;4.8902;-108.46;7.398;0
11/05/19 06:00;24.061;23.154;219.09;15.568;-101.2;27.899;17.607
11/05/19 07:00;133.98;128.93;1565.7;27.741;-93.159;151.3;21.461
11/05/19 08:00;167.82;161.49;1982.7;40.006;-84.33;190.29;23.608
11/05/19 09:00;490.94;471.76;5921;52.044;-73.195;405.4;35.859
11/05/19 10:00;455.77;438.74;5491.2;63.174;-56.251;432.6;35.781
11/05/19 11:00;490.99;472.99;5893.7;71.35;-25.19;461.4;38.113
11/05/19 12:00;326.34;314.52;3912.2;71.816;21.091;275.6;32.699
11/05/19 13:00;265.31;255.31;3161.7;64.145;54.055;298.6;30.404
11/05/19 14:00;462.47;444.37;5508.5;53.173;71.9;338.2;38.883
11/05/19 15:00;312.77;299.46;3687.2;41.183;83.391;230.8;34.94
11/05/19 16:00;366.26;344.07;4239.5;28.923;92.359;100.6;36.988
11/05/19 17:00;216.98;200.58;2431.4;16.73;100.43;74.102;32.109
11/05/19 18:00;38.693;36.124;370.43;5.4308;108.08;26.499;23.85
11/05/19 19:00;0;0;0;0;0;0;0
11/05/19 20:00;0;0;0;0;0;0;0
11/05/19 21:00;0;0;0;0;0;0;0
11/05/19 22:00;0;0;0;0;0;0;0
11/05/19 23:00;0;0;0;0;0;0;0
12/05/19 00:00;0;0;0;0;0;0;0
12/05/19 01:00;0;0;0;0;0;0;0
12/05/19 02:00;0;0;0;0;0;0;0
12/05/19 03:00;0;0;0;0;0;0;0
12/05/19 04:00;0;0;0;0;0;0;0
12/05/19 05:00;119.16;105.5;1271.9;4.85;-108.81;19.996;18.272
12/05/19 06:00;286.64;261.4;3284.5;15.711;-101.42;45.299;26.387
12/05/19 07:00;415.93;388.5;4886.9;27.878;-93.408;55.601;32.535
12/05/19 08:00;522.63;495.99;6187.2;40.144;-84.618;64.398;38.361
12/05/19 09:00;607.13;582.01;7186.8;52.194;-73.539;68.197;43.249
12/05/19 10:00;665.81;642.13;7850.5;63.358;-56.658;70.501;47.206
12/05/19 11:00;695.97;673.15;8176.1;71.593;-25.477;76.804;49.572
12/05/19 12:00;690.72;667.96;8071.9;72.061;21.366;118.6;51.007
12/05/19 13:00;685.46;661.06;7949.5;64.328;54.48;196.3;52.348
12/05/19 14:00;451.99;434.18;5276.9;53.318;72.26;249.9;44.467
12/05/19 15:00;118.31;113.85;1320.9;41.313;83.69;133.71;31.616
12/05/19 16:00;155.29;147.8;1746.6;29.051;92.617;110.3;32.819
12/05/19 17:00;208.43;194.36;2330.3;16.865;100.66;94.597;34.656
12/05/19 18:00;68.43;63.337;696.87;5.3822;108.43;35.096;28.627
12/05/19 19:00;0;0;0;0;0;0;0
12/05/19 20:00;0;0;0;0;0;0;0
12/05/19 21:00;0;0;0;0;0;0;0
12/05/19 22:00;0;0;0;0;0;0;0
12/05/19 23:00;0;0;0;0;0;0;0
13/05/19 00:00;0;0;0;0;0;0;0
13/05/19 01:00;0;0;0;0;0;0;0
13/05/19 02:00;0;0;0;0;0;0;0
13/05/19 03:00;0;0;0;0;0;0;0
13/05/19 04:00;0;0;0;0;0;0;0
13/05/19 05:00;121.53;107.98;1304.2;4.9991;-109.02;21.004;18.342
13/05/19 06:00;290.53;265.57;3335.2;15.849;-101.64;49.099;26.83
13/05/19 07:00;422.76;395.4;4958.4;28.009;-93.654;60.099;33.738
13/05/19 08:00;532.5;505.73;6282.3;40.276;-84.902;66.801;39.875
13/05/19 09:00;620.35;595.02;7330.6;52.339;-73.881;71.997;44.168
13/05/19 10:00;675.44;651.71;7956.5;63.536;-57.065;77.702;47.755
13/05/19 11:00;711.28;688.2;8337.2;71.83;-25.772;88.503;50.52
13/05/19 12:00;693.24;670.52;8107.5;72.301;21.636;149.2;50.868
13/05/19 13:00;667.25;644.01;7768.7;64.507;54.898;93.998;51.203
13/05/19 14:00;626.93;601.73;7261.6;53.461;72.613;57.795;50.433
13/05/19 15:00;543.81;516.89;6259.9;41.442;83.982;53.796;47.729
13/05/19 16:00;437.43;409.43;4970.8;29.179;92.869;48.5;43.969
13/05/19 17:00;310.03;283.08;3426.9;16.998;100.89;36.403;38.987
13/05/19 18:00;181.73;158.95;1884.5;5.5267;108.64;16.396;33.549
13/05/19 19:00;0;0;0;0;0;0;0
13/05/19 20:00;0;0;0;0;0;0;0
13/05/19 21:00;0;0;0;0;0;0;0
13/05/19 22:00;0;0;0;0;0;0;0
13/05/19 23:00;0;0;0;0;0;0;0
14/05/19 00:00;0;0;0;0;0;0;0
14/05/19 01:00;0;0;0;0;0;0;0
14/05/19 02:00;0;0;0;0;0;0;0
14/05/19 03:00;0;0;0;0;0;0;0
14/05/19 04:00;0;0;0;0;0;0;0
14/05/19 05:00;128.8;114.13;1384.8;4.95;-109.36;19.099;18.516
14/05/19 06:00;301.32;275.46;3462.8;15.982;-101.86;45.398;27.181
14/05/19 07:00;430.73;403.07;5061.3;28.136;-93.898;56.399;33.605
14/05/19 08:00;548.87;521.81;6508.6;40.403;-85.183;82.699;38.987
14/05/19 09:00;592.44;568.92;7049.9;52.478;-74.22;216.9;41.942
14/05/19 10:00;636.68;614.02;7562;63.707;-57.472;273.6;44.587
14/05/19 11:00;720.48;696.87;8479.1;72.061;-26.075;188.9;49.335
14/05/19 12:00;710.99;688.24;8341.5;72.537;21.9;95.604;50.388
14/05/19 13:00;678.44;655.01;7935.8;64.682;55.31;122;50.077
14/05/19 14:00;603.21;579.57;7034;53.601;72.958;221.1;48.38
14/05/19 15:00;520.77;497.59;6045.4;41.57;84.268;255.5;46.335
14/05/19 16:00;439.09;414.6;5035.8;29.305;93.115;167.5;44.018
14/05/19 17:00;281;258.42;3121.8;17.13;101.11;55.402;37.98
14/05/19 18:00;142.14;125.32;1463.9;5.4764;108.98;17.403;32.156
14/05/19 19:00;0;0;0;0;0;0;0
14/05/19 20:00;0;0;0;0;0;0;0
14/05/19 21:00;0;0;0;0;0;0;0
14/05/19 22:00;0;0;0;0;0;0;0
14/05/19 23:00;0;0;0;0;0;0;0
15/05/19 00:00;0;0;0;0;0;0;0
15/05/19 01:00;0;0;0;0;0;0;0
15/05/19 02:00;0;0;0;0;0;0;0
15/05/19 03:00;0;0;0;0;0;0;0
15/05/19 04:00;0;0;0;0;0;0;0
15/05/19 05:00;123.8;113.5;1367.5;5.0894;-109.56;47.403;20.499
15/05/19 06:00;249.8;232.42;2891.5;16.11;-102.08;101.4;27.246
15/05/19 07:00;421.38;395.38;4953.3;28.257;-94.137;77.802;34.041
15/05/19 08:00;517.51;492.38;6127.5;40.525;-85.46;83.895;38.998
15/05/19 09:00;621.74;596.95;7350.7;52.611;-74.555;69.803;44.351
15/05/19 10:00;677.73;654.52;7981.8;63.872;-57.878;67.3;48.135
15/05/19 11:00;708.79;686.44;8313.8;72.285;-26.386;68.696;50.576
15/05/19 12:00;711.64;689.29;8305.8;72.768;22.159;68.995;52.109
15/05/19 13:00;686.48;663.24;7981.2;64.855;55.714;65.295;52.175
15/05/19 14:00;628.72;604.11;7295.7;53.74;73.297;86.498;50.257
15/05/19 15:00;539.54;513.91;6231.2;41.695;84.547;89.7;47.315
15/05/19 16:00;439.8;412.84;5016.9;29.429;93.355;63.799;43.811
15/05/19 17:00;269.39;247.84;2988.8;17.261;101.32;48.799;37.723
15/05/19 18:00;116.12;104.37;1199.2;5.6185;109.18;23.896;32.039
15/05/19 19:00;0;0;0;0;0;0;0
15/05/19 20:00;0;0;0;0;0;0;0
15/05/19 21:00;0;0;0;0;0;0;0
15/05/19 22:00;0;0;0;0;0;0;0
15/05/19 23:00;0;0;0;0;0;0;0
16/05/19 00:00;0;0;0;0;0;0;0
16/05/19 01:00;0;0;0;0;0;0;0
16/05/19 02:00;0;0;0;0;0;0;0
16/05/19 03:00;0;0;0;0;0;0;0
16/05/19 04:00;0;0;0;0;0;0;0
16/05/19 05:00;128.98;114.76;1382.7;5.2239;-109.75;18.7;20.795
16/05/19 06:00;302.95;277.52;3483.7;16.234;-102.29;42.696;27.76
16/05/19 07:00;432.67;405.43;5080.4;28.374;-94.373;51.103;34.328
16/05/19 08:00;539.73;513.43;6378.7;40.642;-85.734;55.402;40.017
16/05/19 09:00;623.46;598.88;7353.1;52.738;-74.887;57.905;45.255
16/05/19 10:00;682.62;659.55;8005.3;64.03;-58.283;58.404;49.604
16/05/19 11:00;711.71;689.58;8306.9;72.503;-26.703;60.398;52.201
16/05/19 12:00;710.28;688.26;8264.7;72.995;22.411;64.597;53.109
16/05/19 13:00;681.6;658.8;7903.9;65.024;56.11;63.6;52.997
16/05/19 14:00;626.93;602.64;7237.9;53.876;73.628;59.9;51.839
16/05/19 15:00;545.85;519.87;6263.7;41.82;84.819;58.204;49.3
16/05/19 16:00;441.42;414.37;5003.9;29.553;93.589;51.801;45.699
16/05/19 17:00;311.37;285.7;3436.9;17.39;101.53;39.504;40.978
16/05/19 18:00;161.91;142.69;1666.4;5.7591;109.37;15.1;35.363
16/05/19 19:00;0;0;0;0;0;0;0
16/05/19 20:00;0;0;0;0;0;0;0
16/05/19 21:00;0;0;0;0;0;0;0
16/05/19 22:00;0;0;0;0;0;0;0
16/05/19 23:00;0;0;0;0;0;0;0
17/05/19 00:00;0;0;0;0;0;0;0
17/05/19 01:00;0;0;0;0;0;0;0
17/05/19 02:00;0;0;0;0;0;0;0
17/05/19 03:00;0;0;0;0;0;0;0
17/05/19 04:00;0;0;0;0;0;0;0
17/05/19 05:00;115.59;103.59;1230.9;5.161;-110.09;19.797;22.113
17/05/19 06:00;298.29;273.93;3419.8;16.352;-102.5;47.004;29.21
17/05/19 07:00;425.93;399.7;4988.6;28.485;-94.605;58.404;35.351
17/05/19 08:00;531.48;506.02;6256.7;40.753;-86.003;65.904;41.294
17/05/19 09:00;609.51;585.78;7147.5;52.86;-75.215;78.201;46.903
17/05/19 10:00;669.57;647.13;7815.2;64.182;-58.687;74.899;50.913
17/05/19 11:00;701.75;680.01;8180.6;72.715;-27.027;88.702;52.475
17/05/19 12:00;704.85;682.98;8164.8;73.216;22.657;106.9;54.339
17/05/19 13:00;703.2;679.75;8085.3;65.189;56.498;110.4;55.755
17/05/19 14:00;642.51;617.99;7378.3;54.01;73.951;206.3;53.803
17/05/19 15:00;559.34;533.24;6395.1;41.942;85.085;79.597;50.944
17/05/19 16:00;422.79;397.75;4774.5;29.675;93.817;69.504;46.854
